EpochTime,skewed_latitude,skewed_longitude,smell_value,smell_description,feelings_symptoms,additional_comments,zipcode
1507834847,40.4588,-79.9368,2,"burned jet fuel, airport tarmac, asphalt type",,"this is the second time smelling this, only noticeable underneath our one window/coming inside when the window is open. Not in the house anywhere else we have access to (any other room in apt, basement, common area/foyer in front of house)",15232
1507835037,40.4425,-79.9914,4,,Headache ,,15222
1507835188,40.455,-79.9168,1,,,,15206
1507903514,40.4448,-79.9487,1,,,,15213
1507911611,40.4185,-79.9185,1,,,,15217
1507917603,40.3727,-79.9108,1,,,,15207
1507921617,40.4433,-80.0054,3,Sulfur ,Disgust,,15222
1507925771,40.4303,-79.998,4,Paint from bridge work,,,15219
1507928630,40.4686,-79.9143,4,Paint,,,15206
1507929795,40.4383,-80.0035,3,Industrial sulfur   SE wind. ,,,15222
1507972186,40.3984,-79.8605,4,industrial,choking,,15104
1507982793,40.4249,-79.9125,4,Rotten eggs,,,15217
1507982817,40.424,-79.912,4,Rotten eggs,,,15217
1507984854,40.432,-79.9301,3,Industrial ,,,15217
1507986153,40.4407,-79.9244,2,,,,15217
1507986424,40.4325,-79.9257,4,"Oily, industrial",,,15217
1507986853,40.4234,-79.9188,3,Industrial,,,15217
1507986954,40.4243,-79.9249,4,,,,15217
1507987266,40.4364,-79.9126,5,Burning metal,,,15217
1507988300,40.4452,-79.9069,4,,,,15208
1507988376,40.4458,-79.8985,3,"Toxic, sulphuric ",Sore throat,,15208
1507988816,40.4237,-79.8816,4,,,Industrial ,15218
1507988915,40.4357,-79.8846,3,Industrial,,,15221
1507989281,40.4335,-79.9014,3,,,,15217
1507989897,40.4413,-79.9231,3,Ind,,,15217
1507990167,40.4588,-79.9308,3,,,,15232
1507990694,40.4407,-79.8928,4,,,,15221
1507991165,40.4273,-79.9144,4,Industrial,,,15217
1507991449,40.4412,-79.9227,5,Industrial ,Asthma ,,15217
1507991541,40.4552,-79.9165,5,,,,15206
1507991551,40.4371,-79.9762,3,Exhaust ,,,15219
1507992284,40.4219,-79.9331,3,"Industrial sulfur, asphalt ish",,,15217
1507992430,40.4472,-79.9145,3,Coal,,,15206
1507993478,40.4667,-79.9542,4,That disgusting scrap metal factory on the river,Headache sore throat,,15201
1507993874,40.449,-79.9298,3,Sulfur smell,,,15232
1507994017,40.4477,-79.9314,5,Intensive Sulfur odor,Headache,,15232
1507994020,40.4343,-79.8974,3,,,,15218
1507995504,40.4236,-79.8911,5,Industrial pollution ,,,15218
1507998227,40.4478,-79.9017,5,,,,15208
1507999667,40.4387,-79.924,4,,,,15217
1508000468,40.4426,-79.9116,5,Industrial,"Headache, trouble focusing, fatigue",,15217
1508001127,40.4481,-79.9046,3,Industrial,,,15208
1508001722,40.4378,-79.8907,3,,,,15221
1508002440,40.4242,-79.9263,5,,,,15217
1508004346,40.438,-79.8896,1,,,,15221
1508006189,40.4608,-79.9269,3,,,,15206
1508028429,40.4341,-79.914,3,Sulfurous ,,,15217
1508031323,40.4377,-79.9208,5,Burning plastics,,,15217
1508032330,40.4229,-79.9203,3,Sulphurous,,,15217
1508032936,40.4251,-79.8971,4,Very acrid smell. Woodsmoke?,,,15218
1508033177,40.4207,-79.9359,3,Sulfur ,,,15217
1508033622,40.4451,-79.8938,3,Sour tang,,,15221
1508034136,40.4424,-79.9345,5,Industrial ,,,15217
1508034964,40.4337,-79.8763,4,Sulfur smoke,,,15218
1508035278,40.4782,-79.9182,2,Industrial ,,,15206
1508035540,40.4253,-79.919,3,Industrial ,"Cough, throat irritation ",,15217
1508035599,40.3733,-79.9143,3,Industrial,,,15207
1508035898,40.4363,-79.9781,4,Gasoline and car exhaust. ,,This is coming in my second floor windows of my home. This is my second smell report of the day. ,15219
1508035983,40.4305,-79.8827,5,,,This is horrible. Its a nice temperature outside so all my windows were open so now I cant sleep.  Not like anyone out there cares.  I keep sending these messages and nothing changes.  Im just going to move.  Ive had it.  No one cares/no one gets fined enough money to fix it.,15218
1508037724,40.4215,-79.938,4,n*sty petrochemical smell as usual,,,15207
1508039447,40.4333,-79.9319,4,Industrial ,Eye irritation ,,15217
1508040748,40.4576,-79.9476,4,"Rotten eggs, smokey",,,15213
1508041505,40.4402,-79.9233,4,Industrial,,Disappointing to have recurrent smell of pollution. ,15217
1508041764,40.4327,-79.9239,4,"Oily, industrial",,,15217
1508041847,40.4529,-79.9346,5,Clairton sulfur,Head ache,,15232
1508042802,40.433,-79.9293,4,Clairton,,,15217
1508043514,40.4493,-79.8946,3,sulfer,,,15208
1508044362,40.4645,-79.9392,3,Pollution ,,,15224
1508048950,40.4415,-79.9235,5,Industrial,Asthma,,15217
1508059741,40.4295,-79.8811,4,Industrial,Sore throat,,15218
1508065776,40.4793,-79.9206,3,Industrial ,,,15206
1508065786,40.3982,-79.8594,5,rotten eggs,choking,,15104
1508065786,40.3993,-79.862,5,rotten eggs,choking,,15104
1508066561,40.4469,-79.9018,4,Industrial ,,,15208
1508068649,40.4316,-79.8522,3,Industrial,,,15221
1508070685,40.442,-79.923,1,,,,15217
1508071850,40.4245,-79.8792,1,,,,15218
1508074721,40.4153,-79.9147,3,Industrial along the M river,,,15217
1508098506,40.397,-79.8613,5,Industrial rotten eggs sulfur ,Coughing gagging throat,,15104
1508100663,40.4288,-79.9221,3,"Industrial, acrid ",,,15217
1508143506,40.3983,-79.8606,3,rotten eggs,none yet,,15104
1508163007,40.4542,-79.979,1,,,,15222
1508172868,40.4774,-79.9197,3,Industrial ,,,15206
1508195473,40.4643,-79.9444,1,,,,15224
1508197432,40.4513,-79.9697,3,Woodsmoke,,,15219
1508208493,40.4444,-79.907,4,Rotten eggs,,,15208
1508231442,40.4005,-79.8596,3,rotten eggs,coughing,,15104
1508235809,40.4414,-79.9373,2,,,,15213
1508237784,40.4795,-79.9541,4,Industrial ,,Unsure of where its coming from. ,15201
1508238011,40.4341,-79.9272,5,Industrial. Coal,,,15217
1508238346,40.4428,-79.9361,4,,,,15213
1508238391,40.442,-79.9146,3,Industrial,,,15217
1508238770,40.4412,-79.8909,5,industrial,,,15221
1508238780,40.4537,-79.908,3,"Sulfur, exhaust",,,15208
1508239156,40.424,-79.9233,5,Sulphurous,,,15217
1508239167,40.4332,-79.8961,4,,,,15218
1508239213,40.4298,-79.9234,4,Industrial like a truck is idling nearby but there isn't ,,,15217
1508239422,40.4405,-79.9243,4,Industrial ,,,15217
1508239496,40.4344,-79.9297,4,,,,15217
1508239671,40.4356,-79.9794,4,,,,15219
1508239730,40.4335,-79.9111,4,Rotting eggs,"Asthma, eye irritation",,15217
1508239735,40.4692,-79.9172,3,Sulfer ,,,15206
1508239839,40.4245,-79.9232,5,Acrid industrial,,,15217
1508239899,40.4249,-79.9147,4,Industrial,,,15217
1508240098,40.4577,-79.9243,3,Industrial ,Sore throat - ,,15206
1508240324,40.4253,-79.9247,4,,,,15217
1508240333,40.4427,-79.9292,5,Dont know,,,15217
1508240522,40.4469,-79.9167,5,"Industrial, acrid, coal.",,,15206
1508240529,40.4418,-79.9318,3,Industrial ,,,15217
1508240750,40.4332,-79.9163,4,"Industrial, sulfur odor",,,15217
1508240772,40.4225,-79.9236,5,,,,15217
1508240802,40.4302,-79.9306,4,Sulfur,,,15217
1508240955,40.4255,-79.9264,3,Industrial. Sulphuric ,n*sty to breathe,,15217
1508241414,40.4639,-79.9194,4,Industrial,,,15206
1508241437,40.4485,-79.9065,5,Industrial ,,,15208
1508241511,40.419200000000004,-79.9402,4,"Sulfuric, smokey",,,15207
1508241732,40.4485,-79.9414,3,Light smog,,,15213
1508241813,40.4261,-79.9464,5,Asphalt ,Sore throat ,,15207
1508241843,40.4504,-79.9125,3,,,,15208
1508241872,40.4498,-79.9163,4,Industrial,Can't stay outside ,Seems most Tuesdays start this way. Please do something! ,15206
1508241979,40.4489,-79.9136,5,,,,15208
1508241994,40.4763,-79.9177,3,Industrial,,,15206
1508242128,40.4823,-79.9298,3,Industrial ,Nose and throat irritated ,,15206
1508242155,40.4458,-79.9259,5,,,,15232
1508242287,40.4222,-79.92530000000001,5,"Sooty, smoky horrible smell.",,,15217
1508242354,40.4478,-79.9049,5,"Coke plant, exhaust",Shortness of breath,,15208
1508242550,40.4275,-79.9166,4,Industrial and wood fire smell,,,15217
1508242650,40.4699,-79.9161,4,Industrial ,,,15206
1508242665,40.4419,-79.9245,3,,,,15217
1508242740,40.4274,-79.9196,5,Acrid. Industrial. ,,,15217
1508242820,40.4525,-79.9422,4,,Industrial sulfur ,,15213
1508242859,40.4487,-79.9424,5,Industrial sulfur ,Yes ,,15232
1508243027,40.4244,-79.8797,3,Rotten eggs. Sulpher ,,Most of night from midnight to four-five am ,15218
1508243109,40.4418,-79.9349,5,"Acrid, metallic, industrial, burning chemicals",,It's been the worst I've ever experienced off and on the past three weeks. Just awful. ,15217
1508243203,40.4639,-79.9226,5,awful industrial pollution. DO SOMETHING. ,,,15206
1508243219,40.416,-79.9343,4,Chemical,,,15207
1508243226,40.4578,-79.9148,3,"Industrial, burning",,,15206
1508243361,40.4494,-79.9125,5,metallic,son woke up with headache and nausea. he was the only one in house with window open last night. ,,15208
1508243388,40.4243,-79.946,5,Industrial,,Smells like a typical inversion,15207
1508243414,40.4613,-79.9258,4,Industrial sulfur ,Yes ,,15206
1508243425,40.373,-79.9137,4,Industrial,,,15207
1508243484,40.4276,-79.9164,5,Industrial,,,15217
1508243511,40.443,-79.9471,5,Industrial and sulfur ,,,15213
1508243564,40.4289,-79.9533,4,Industrial sulfur,,,15213
1508243631,40.424,-79.9186,5,Industrial ,,,15217
1508243676,40.4364,-79.9561,4,"Industrial, heating ",,,15213
1508243739,40.4239,-79.9058,4,Industrial fog,Sore throat,,15218
1508243862,40.4528,-79.9174,5,Industrial,,,15206
1508243918,40.4258,-79.9183,3,Industrial ,,,15217
1508244046,40.4819,-79.9293,4,Rotten egg,,Cant be outside the smell is so bad. Gives me and my 6 year old a headache and bad taste in mouth. ,15206
1508244103,40.4785,-79.9166,5,Industrial ,,,15206
1508244154,40.4369,-79.9267,4,,,,15217
1508244161,40.4444,-79.948,4,Gasoline ,,,15213
1508244221,40.4215,-79.9205,5,I can see the smog in the air! It's awful. ,Eye irritation. Throat irritation. ,This is terrible this morning--I couldn't exercise outdoors. Please do something about this! The people of Pittsburgh deserve better. ,15217
1508244574,40.4364,-79.9769,4,Acrid fog,,"Right in Frick park
",15219
1508244672,40.4361,-79.9037,5,Acrid industrial heavy and hazy,Sore throat ,,15217
1508244736,40.4542,-79.9341,4,Sewage ,,,15232
1508244776,40.4336,-79.9234,5,"Oily, industrial",,,15217
1508244863,40.4473,-79.9112,5,Industrial,,,15208
1508244886,40.4518,-79.912,5,,,,15208
1508244938,40.4427,-79.9512,4,Industrial ,,,15213
1508244992,40.4598,-79.9165,5,"Industrial, sulfur, Coke",Irritated sinuses and headache,,15206
1508245043,40.4551,-79.9267,5,,,,15232
1508245077,40.4695,-79.9196,3,,,,15206
1508245315,40.4564,-79.979,1,,,"Smells fine over in the Strip District, but it sure stinks in Point Breeze this am.",15222
1508245490,40.446,-79.9123,4,,,,15217
1508245553,40.4632,-79.9413,5,Pollution ,I can taste it in the air ,,15224
1508245614,40.4219,-79.9241,4,"Acrid, industrial smell. High particles and VOCs.",,,15217
1508245650,40.4429,-79.9261,4,Sulphur,Nose burns,,15217
1508245782,40.4254,-79.9284,3,Smells like sewer,,,15217
1508245887,40.4279,-79.8887,4,Industrial ,,,15218
1508246223,40.4252,-79.9329,5,Burning plastic,,,15217
1508246319,40.4432,-79.9531,5,"Industrial, sulfur, burnt chemical","Sore throat and headache, dry burning eyes",,15213
1508246335,40.4272,-79.9345,5,Industrial,"Runny nose, watery eyes",,15217
1508246365,40.458,-79.9407,3,Sulfur,,,15224
1508246483,40.4446,-79.8924,3,Industrial - same as usual from the coke plant,,,15221
1508246627,40.4531,-79.9499,4,,,,15213
1508246647,40.4533,-79.9472,4,Diesel ,,,15213
1508246807,40.4323,-79.9174,4,Insustrial,,,15217
1508246881,40.439,-79.926,5,Sulfur tire smell,Throat irritation ,I am near my daughters daycare and the stench in the air from the pollution is horrendous! Do something for these children.,15217
1508247084,40.4359,-79.9616,4,,,,15213
1508247125,40.446,-79.9989,2,,,,15222
1508247739,40.4561,-79.9154,4,,,,15206
1508247824,40.419,-79.9213,5,Industrial,Staying inside,,15217
1508247988,40.4341,-79.9189,4,Burning rubber,,Second report today ,15217
1508248026,40.4293,-79.8824,4,Sulfur. PM & VOC level increased sharply over an hour ago. Co. Airport reports winds from S. Strong smell & some light fog now present.,,,15218
1508248221,40.464,-79.9401,5,Industrial,"Sore throat, irritated nasal passage",,15224
1508248516,40.4425,-79.948,4,Traffic/pollution smell,,,15213
1508248952,40.4187,-79.8516,4,Burning sulfur ,Burning nose and chest. Asthma symptoms. ,The noise with this smell was so loud that it woke us up in the middle of the night even with the windows closed ,15221
1508250022,40.4573,-79.9168,5,,,,15206
1508251364,40.4798,-79.9211,4,Industrial ,,,15206
1508251378,40.4795,-79.9195,4,Industrial ,,,15206
1508251439,40.4875,-79.9247,4,Industrial sulfur,,,15206
1508253991,40.4346,-79.9239,5,INDUSTRIAL,"Sneezing, headache. Symptoms started within a half hour of biking outside","I biked to work today, it smelled horrible at 8am and the smell is just as pungent now. ",15217
1508256164,40.4384,-79.9888,2,Diesel & construction scent ,Nothing immediately noticeable ,,15219
1508257782,40.4399,-80.0024,5,,,,15222
1508258868,40.4417,-79.9518,1,,,,15213
1508260408,40.4584,-79.9423,3,,,,15224
1508282696,40.4191,-79.9202,1,,,,15217
1508311054,40.4363,-79.9135,5,Industrial ,Throat irritation ,,15217
1508312122,40.4447,-79.8948,3,,,,15221
1508312789,40.4439,-79.9348,4,Industrial rotten eggs,,"Please, I do not want to be breathing this! With news of new ethylene plants being built west of here and the federal rollback of air quality regulations, you have to do something about this pollution. ",15217
1508315385,40.3997,-79.8585,4,rotten eggs,choking,,15104
1508315561,40.4241,-79.9364,4,Industrial rotten eggs,No,,15217
1508320587,40.4801,-79.9173,4,Industrial ,,,15206
1508320782,40.4265,-79.9164,4,Industrial,,,15217
1508323638,40.4749,-79.9141,3,,,Industrial ,15206
1508323873,40.4332,-79.9238,4,,,,15217
1508324589,40.4449,-79.9322,5,,,,15217
1508324638,40.463,-79.9431,3,Sulfur ,Headache,,15224
1508324853,40.446,-79.8996,3,,,,15208
1508324892,40.3983,-79.8584,5,rotten eggs,choking,,15104
1508324892,40.3995,-79.8595,5,rotten eggs,choking,,15104
1508325078,40.4797,-79.9319,5,Industrial ,,,15206
1508325108,40.4329,-79.9288,4,"Industrial, coal",,,15217
1508325144,40.4397,-79.8919,3,industrial,,,15221
1508325896,40.4689,-79.9153,4,Industrial ,,,15206
1508326249,40.4344,-79.8948,2,,,,15218
1508326681,40.4408,-79.922,4,Coal,"Asthma, headache",Clairton,15217
1508326822,40.4823,-79.9319,4,Rotten egg,,,15206
1508326825,40.4335,-79.8761,4,Industrial smoke,,,15218
1508326893,40.441,-79.9316,4,Industrial ,,,15217
1508327118,40.4697,-79.9278,3,,,,15206
1508327254,40.4479,-79.914,3,"Acrid, industrial.",,,15206
1508327367,40.4303,-79.9314,5,Sulfur,,,15217
1508328056,40.4489,-79.9333,5,Pittsburgh the Beijing of the Appalachian,,,15232
1508328435,40.4505,-79.9428,3,Industrial sulfur ,,,15213
1508328614,40.4359,-79.8835,3,Industrial ,,,15218
1508328618,40.4178,-79.9205,2,Industrial,,,15217
1508328635,40.4476,-79.912,5,"Industrial, with an edgy metallic taste.",,,15217
1508328656,40.4408,-79.9257,4,Clairton coke works,,,15217
1508328923,40.4702,-79.9154,2,Industrial,,,15206
1508329557,40.4727,-79.9304,5,"Industrial, sulfur, Coke!",Irritated sinuses and headache,,15206
1508329713,40.4307,-79.9548,3,Industrial sulfur,,,15213
1508330332,40.4483,-79.9299,5,Mix between sulfur and burnt material ,,,15232
1508330436,40.4589,-79.9196,4,Industrial,,,15206
1508330556,40.4281,-79.9476,5,Asphalt ,,,15207
1508330586,40.4416,-79.9233,2,,,,15217
1508331055,40.4307,-79.9252,4,"Oily, industrial",,,15217
1508331219,40.46,-79.925,4,Eggs/sulfur ,,,15206
1508331224,40.4432,-79.9501,4,Industrial ,,,15213
1508331984,40.4321,-79.9305,3,Industrial ,,,15217
1508332056,40.4228,-79.9251,3,Acrid industrial ,,,15217
1508332126,40.4364,-79.9135,3,Industrial burning,,,15217
1508332301,40.4268,-79.9145,5,"Industrial, acrid",   Headache,,15217
1508332303,40.442,-79.9249,3,,,,15217
1508333303,40.4376,-79.975,5,industrial smell ,,,15219
1508333760,40.4502,-79.9028,4,Industrial,,,15208
1508334859,40.4536,-79.9296,3,,,,15232
1508334982,40.4218,-79.9222,5,,,,15217
1508335053,40.4258,-79.9411,4,Rotten eggs,,,15207
1508336223,40.4423,-79.9471,3,Sulfur and burning oil,"Nasal, throat, and chest irritation. Naseaua ",,15213
1508336830,40.4439,-79.9098,3,Industrial,,,15208
1508337242,40.4276,-79.8812,3,Industrial ,,,15218
1508338035,40.4219,-79.9247,4,,,,15217
1508338522,40.4281,-79.8839,4,"Pretty strong coal tar odor.  PM, VOCs & CO2 all elevated. Very much like yesterday. Co. Airport reports S to SSE winds.",,,15218
1508338850,40.454,-79.9317,4,,,,15232
1508339620,40.437,-79.9223,5,Industrial emissions,"Nauseousness,congestion",,15217
1508340513,40.4477,-79.9024,5,,,,15208
1508344145,40.4424,-79.929,3,Industrial,,,15217
1508345869,40.4609,-79.9241,4,Coke / steel,,,15206
1508346021,40.444,-79.9471,4,,,,15213
1508346172,40.4396,-79.9249,3,Industrial,,,15217
1508346686,40.4583,-79.9278,5,,,,15206
1508347984,40.4583,-79.9512,3,Sulfurous,,,15224
1508348421,40.4261,-79.8837,3,Air is still acrid at 1:35pm.,,,15218
1508348799,40.4215,-79.9355,3,Sulfur,,,15217
1508349990,40.4264,-79.9241,4,,,,15217
1508351323,40.4446,-79.9255,4,Sulphur,Headache,,15217
1508353693,40.4232,-79.9256,4,Chemical smell,,,15217
1508360431,40.4342,-79.9358,1,,,,15207
1508360461,40.4379,-79.9257,1,,,,15217
1508361607,40.4361,-79.9798,4,Acrid fuel,,,15219
1508366694,40.4365,-79.882,3,Diesel exhaust,,Very heavy for about ten minutes.  Maybe WPJWA or an idling locomotive,15221
1508367656,40.4626,-79.9462,1,,,,15224
1508368695,40.4592,-79.9632,5,Burning,"Headache, itchy eyes, nose",This happens every day at the same time. Can you please do something about it?,15219
1508375022,40.4346,-79.8773,3,Smoke,,,15218
1508375967,40.4218,-79.9248,3,Rotten eggs,,,15217
1508380529,40.4403,-79.8611,4,,,,15221
1508383316,40.4269,-79.9242,4,"Industrial, acrid, sulpherish, air feels heavy",Irritated throat & nasal passages. Eyes burn. Headache. ,,15217
1508384131,40.4427,-79.9346,3,Industrial,,Please stop this- Pittsburgh has so much going for it; why do we have to have bad air quality?,15217
1508386374,40.4342,-79.9306,4,Clairton,,Please close Clairton and safe thousands of lives. ,15217
1508387426,40.435,-79.9116,4,Acrid industrial,Throat irritation ,"Odor woke me early this morning, and late tonight.  No odor during the day so I reckon it was overnight temperature inversion trapping Braddock emissions.",15217
